,Unnamed: 0,Rank_x,Age Rank,Results,Target,Age_x,First,Last,City_x,Loc,Finishes,Place,City_y,Unnamed: 4,Age_y,Gender,GP,Time,Rank_y,Unnamed: 10,Unnamed: 0.1,Unnamed: 5,Target_Seconds,Time_Seconds
1002,24,68.50%,71.10%,8,5:47:32,F40-49,Kirsten,Mast,Grapevine,TX,,29,Grapevine,,41,F,5,5:03:00,69.87,,results,TX,20852,18180
1003,25,73.00%,100.00%,2,5:48:46,M30-39,Joseph,Searcy,Anna,TX,,38,Anna,,34,M,28,5:19:28,68.78,,results,TX,20926,19168
1004,26,71.90%,84.70%,37,5:54:01,M50-59,Garren,Hill,COLLEYVILLE,TX,,7,COLLEYVILLE,,52,M,7,3:50:27,72.21,,results,TX,21241,13827
1005,27,71.70%,77.50%,52,5:55:06,M40-49,Brent,Heady,Irving,TX,2.0,45,Irving,,49,M,33,5:45:40,71.37,,results,TX,21306,20740
1006,28,71.20%,78.60%,4,5:57:18,M40-49,Jack,Roe,Wichita Falls,TX,,27,Wichita Falls,,41,M,23,5:01:01,69.8,,results,TX,21438,18061
1007,29,71.00%,85.20%,9,5:58:39,M50-59,Audi,Mendoza,Mesquite,TX,,44,Mesquite,,52,M,32,5:45:38,69.45,,results,TX,21519,20738
1008,30,64.70%,72.30%,24,6:07:41,F50-59,Pamela,Kent,Sanger,TX,2.0,53,Sanger,,56,F,15,6:23:01,64.7,,results,TX,22061,22981
1009,31,69.20%,75.60%,47,6:07:59,M40-49,John,Lai,Irving,TX,2.0,28,Irving,,48,M,24,5:02:31,69.05,,results,TX,22079,18151
1010,32,67.90%,78.10%,67,6:14:56,M50-59,Kenneth,Posner,New York,NY,1.0,48,New York,,58,M,35,5:52:35,67.69,,results,NY,22496,21155
1011,33,67.80%,85.10%,8,6:15:39,M60-69,John,Wigginton,keller,TX,1.0,23,keller,,61,M,19,4:54:51,67.49,,results,TX,22539,17691
1012,34,67.50%,,1,6:17:12,M50-59,Diego,Bianco,Rockwall,TX,,50,Rockwall,,51,M,36,6:01:40,60.41,,results,TX,22632,21700
1013,35,66.70%,73.30%,3,6:21:23,M60-69,Bill,Brown,Little Elm,TX,,40,Little Elm,,60,M,30,5:26:28,64.82,,results,TX,22883,19588
1014,36,61.80%,,12,6:24:59,F60-69,Lynn,Grieger,Prescott,AZ,,43,Prescott,,63,F,12,5:42:06,62.58,,results,AZ,23099,20526
1015,37,65.40%,75.90%,21,6:29:16,M50-59,Bret,Wilson,Denton,TX,2.0,59,Denton,,53,M,40,6:40:45,64.6,,results,TX,23356,24045
1016,38,60.60%,70.90%,15,6:32:41,F40-49,Arizbe,Monsivais,Dallas,TX,,63,Dallas,,47,F,22,7:00:10,60.47,,results,TX,23561,25210
1017,39,60.60%,71.00%,3,6:32:44,F60-69,Jennifer,Bernard,Ft. Worth,TX,,61,Ft. Worth,,59,F,20,6:43:21,60.67,,results,TX,23564,24201
1018,40,60.40%,71.70%,53,6:33:43,F50-59,Jacqueline,Smith,Dallas,TX,2.0,66,Dallas,,53,F,23,7:18:16,60.35,,results,TX,23623,26296
1019,41,60.40%,67.00%,12,6:34:06,F40-49,Sasha,Williams,GAINESVILLE,TX,1.0,54,GAINESVILLE,,45,F,16,6:23:54,60.65,,results,TX,23646,23034
1020,42,64.30%,75.20%,16,6:35:41,M30-39,Andrew,Marvin,Fort Worth,TX,,32,Fort Worth,,30,M,26,5:06:36,64.23,,results,TX,23741,18396
1021,43,64.30%,98.10%,66,6:36:03,M70+,Paul,Jensen,Utopia,TX,1.0,47,Utopia,,78,M,34,5:52:30,64.12,,results,TX,23763,21150
1022,44,59.50%,73.00%,114,6:39:44,F50-59,Angela,Tortorice,Dallas,TX,6.0,69,Dallas,,54,F,25,7:51:49,59.46,,results,TX,23984,28309
1023,45,62.80%,85.50%,20,6:45:27,M50-59,James,Ranspot,Dallas,TX,,21,Dallas,,52,M,17,4:46:35,62.98,,results,TX,24327,17195
1024,46,58.60%,62.10%,9,6:45:56,F40-49,Amanda,Oliver,FORT WORTH,TX,,57,FORT WORTH,,40,F,18,6:38:27,58.92,,results,TX,24356,23907
1025,47,61.50%,79.00%,83,6:54:01,M70+,Tom,Hosner,Argyle,TX,3.0,56,Argyle,,71,M,39,6:34:20,61.32,,results,TX,24841,23660
1026,48,61.30%,63.50%,3,6:55:27,M30-39,Clifton,Rotenberry,Grandview,TX,1.0,26,Grandview,,37,M,22,5:00:55,61.98,,results,TX,24927,18055
1027,49,60.20%,68.60%,1,7:02:41,M50-59,Todd,Sabo,Blairesville,GA,,36,Blairesville,,50,M,27,5:11:20,61.09,,results,GA,25361,18680
1028,50,56.20%,,2,7:03:34,F40-49,Allyson,Chadwell,Saginaw,TX,,58,Saginaw,,48,F,19,6:38:27,58.0,,results,TX,25414,23907
1029,51,58.80%,68.00%,39,7:12:45,M50-59,Richard,Horton II,Fort Worth,TX,,51,Fort Worth,,50,M,37,6:07:23,58.65,,results,TX,25965,22043
1030,52,57.80%,67.60%,24,7:20:14,M40-49,Paul,Agruso,Plano,TX,,68,Plano,,42,M,44,7:34:01,57.2,,results,TX,26414,27241
1031,53,56.00%,60.30%,1,7:34:33,M50-59,Mike,Koeller,Pickering,ON,,52,Pickering,,56,M,38,6:07:23,54.26,,results,ON,27273,22043
1032,54,55.60%,,3,7:38:09,M50-59,Drew,Tucker,Flower Mound,TX,,42,Flower Mound,,57,M,31,5:40:22,55.84,,results,TX,27489,20422
1033,55,52.60%,48.70%,4,8:03:40,M40-49,Rhett,Sagui,Keller,TX,1.0,64,Keller,,45,M,42,7:04:24,51.19,,results,TX,29020,25464
1034,56,49.70%,73.90%,1,8:32:11,M20-29,Justin,Acosta,Denton,TX,,31,Denton,,28,M,25,5:03:37,56.62,,results,TX,30731,18217
1035,57,49.40%,73.90%,28,8:35:11,M60-69,Gilbert,Gross,Midlothian,TX,,65,Midlothian,,62,M,43,7:06:48,49.25,,results,TX,30911,25608
1036,58,46.00%,61.30%,10,9:13:30,M60-69,David,Bernard,Forth Worth,TX,,60,Forth Worth,,60,M,41,6:43:21,46.15,,results,TX,33210,24201
1037,59,41.10%,56.90%,3,10:18:37,M60-69,Hank,Lopez,North Berwick,ME,,71,North Berwick,,61,M,45,7:51:50,41.08,,results,ME,37117,28310
1038,0,73.40%,77.30%,20,5:21:10,M40-49,Ryan,Ploeckelman,Clarksville,TN,2.0,15,Clarksville,,43,M,11,3:45:03,73.31,,results,TN,19270,13503
1039,1,88.50%,82.60%,7,5:54:50,F30-39,Alison,Ball,Champaign,IL,,20,Champaign,,31,F,7,3:49:41,84.12,,results,IL,21290,13781
1040,2,61.20%,68.00%,10,6:24:55,M50-59,Patrick,Libby,Matthews,NC,,31,Matthews,,50,M,20,4:23:15,62.57,,results,NC,23095,15795
1041,3,61.00%,71.60%,19,6:26:37,M40-49,Jason,Atnip,Murfreesboro,TN,,26,Murfreesboro,,45,M,18,4:08:27,61.15,,results,TN,23197,14907
1042,4,58.90%,74.20%,4,8:53:00,F30-39,Katie,Balch,Marietta,GA,,14,Marietta,,39,F,4,3:37:33,67.13,,results,GA,31980,13053
